A,B,Longitude,Latitude,Satellite,Value,G,H,I,J,K
1212,9.67E+14,82.938,25.267,F15200203011430.WB.OIS.vis.tif,17,1212,F152002,3,1,1430
1212,9.67E+14,82.938,25.267,F15200203011612.WB.OIS.vis.tif,25,1212,F152002,3,1,1612
1212,9.67E+14,82.938,25.267,F15200203021415.WB.OIS.vis.tif,20,1212,F152002,3,2,1415
1212,9.67E+14,82.938,25.267,F15200203021556.WB.OIS.vis.tif,13,1212,F152002,3,2,1556
1212,9.67E+14,82.938,25.267,F15200203031400.WB.OIS.vis.tif,255,1212,F152002,3,3,1400
1212,9.67E+14,82.938,25.267,F15200203031541.WB.OIS.vis.tif,17,1212,F152002,3,3,1541
1212,9.67E+14,82.938,25.267,F15200203031723.WB.OIS.vis.tif,255,1212,F152002,3,3,1723
1212,9.67E+14,82.938,25.267,F15200203041345.WB.OIS.vis.tif,255,1212,F152002,3,4,1345
1212,9.67E+14,82.938,25.267,F15200203041526.WB.OIS.vis.tif,17,1212,F152002,3,4,1526
1212,9.67E+14,82.938,25.267,F15200203041708.WB.OIS.vis.tif,255,1212,F152002,3,4,1708
1212,9.67E+14,82.938,25.267,F15200203051330.WB.OIS.vis.tif,255,1212,F152002,3,5,1330
1212,9.67E+14,82.938,25.267,F15200203051511.WB.OIS.vis.tif,17,1212,F152002,3,5,1511
1212,9.67E+14,82.938,25.267,F15200203051653.WB.OIS.vis.tif,255,1212,F152002,3,5,1653
1212,9.67E+14,82.938,25.267,F15200203061314.WB.OIS.vis.tif,255,1212,F152002,3,6,1314
1212,9.67E+14,82.938,25.267,F15200203061456.WB.OIS.vis.tif,38,1212,F152002,3,6,1456
1212,9.67E+14,82.938,25.267,F15200203061638.WB.OIS.vis.tif,255,1212,F152002,3,6,1638
1212,9.67E+14,82.938,25.267,F15200203071259.WB.OIS.vis.tif,255,1212,F152002,3,7,1259
1212,9.67E+14,82.938,25.267,F15200203071441.WB.OIS.vis.tif,63,1212,F152002,3,7,1441
1212,9.67E+14,82.938,25.267,F15200203071623.WB.OIS.vis.tif,255,1212,F152002,3,7,1623
1212,9.67E+14,82.938,25.267,F15200203081244.WB.OIS.vis.tif,255,1212,F152002,3,8,1244
1212,9.67E+14,82.938,25.267,F15200203081426.WB.OIS.vis.tif,22,1212,F152002,3,8,1426
1212,9.67E+14,82.938,25.267,F15200203081608.WB.OIS.vis.tif,18,1212,F152002,3,8,1608
1212,9.67E+14,82.938,25.267,F15200203091553.WB.OIS.vis.tif,18,1212,F152002,3,9,1553
1212,9.67E+14,82.938,25.267,F15200203101356.WB.OIS.vis.tif,255,1212,F152002,3,10,1356
1212,9.67E+14,82.938,25.267,F15200203101538.WB.OIS.vis.tif,22,1212,F152002,3,10,1538
1212,9.67E+14,82.938,25.267,F15200203101720.WB.OIS.vis.tif,255,1212,F152002,3,10,1720
1212,9.67E+14,82.938,25.267,F15200203111341.WB.OIS.vis.tif,255,1212,F152002,3,11,1341
1212,9.67E+14,82.938,25.267,F15200203111523.WB.OIS.vis.tif,19,1212,F152002,3,11,1523
1212,9.67E+14,82.938,25.267,F15200203111705.WB.OIS.vis.tif,255,1212,F152002,3,11,1705
1212,9.67E+14,82.938,25.267,F15200203121326.WB.OIS.vis.tif,255,1212,F152002,3,12,1326
1212,9.67E+14,82.938,25.267,F15200203121508.WB.OIS.vis.tif,28,1212,F152002,3,12,1508
1212,9.67E+14,82.938,25.267,F15200203121650.WB.OIS.vis.tif,255,1212,F152002,3,12,1650
1212,9.67E+14,82.938,25.267,F15200203131311.WB.OIS.vis.tif,255,1212,F152002,3,13,1311
1212,9.67E+14,82.938,25.267,F15200203131453.WB.OIS.vis.tif,27,1212,F152002,3,13,1453
1212,9.67E+14,82.938,25.267,F15200203131634.WB.OIS.vis.tif,255,1212,F152002,3,13,1634
1212,9.67E+14,82.938,25.267,F15200203141256.WB.OIS.vis.tif,255,1212,F152002,3,14,1256
1212,9.67E+14,82.938,25.267,F15200203141438.WB.OIS.vis.tif,32,1212,F152002,3,14,1438
1212,9.67E+14,82.938,25.267,F15200203141619.WB.OIS.vis.tif,255,1212,F152002,3,14,1619
1212,9.67E+14,82.938,25.267,F15200203151423.WB.OIS.vis.tif,16,1212,F152002,3,15,1423
1212,9.67E+14,82.938,25.267,F15200203151604.WB.OIS.vis.tif,53,1212,F152002,3,15,1604
1212,9.67E+14,82.938,25.267,F15200203161407.WB.OIS.vis.tif,22,1212,F152002,3,16,1407
1212,9.67E+14,82.938,25.267,F15200203161549.WB.OIS.vis.tif,44,1212,F152002,3,16,1549
1212,9.67E+14,82.938,25.267,F15200203171352.WB.OIS.vis.tif,255,1212,F152002,3,17,1352
1212,9.67E+14,82.938,25.267,F15200203171534.WB.OIS.vis.tif,27,1212,F152002,3,17,1534
1212,9.67E+14,82.938,25.267,F15200203171716.WB.OIS.vis.tif,255,1212,F152002,3,17,1716
1212,9.67E+14,82.938,25.267,F15200203181337.WB.OIS.vis.tif,255,1212,F152002,3,18,1337
1212,9.67E+14,82.938,25.267,F15200203181519.WB.OIS.vis.tif,11,1212,F152002,3,18,1519
1212,9.67E+14,82.938,25.267,F15200203181701.WB.OIS.vis.tif,255,1212,F152002,3,18,1701
1212,9.67E+14,82.938,25.267,F15200203191322.WB.OIS.vis.tif,255,1212,F152002,3,19,1322
1212,9.67E+14,82.938,25.267,F15200203191504.WB.OIS.vis.tif,10,1212,F152002,3,19,1504
1212,9.67E+14,82.938,25.267,F15200203191646.WB.OIS.vis.tif,255,1212,F152002,3,19,1646
1212,9.67E+14,82.938,25.267,F15200203201307.WB.OIS.vis.tif,255,1212,F152002,3,20,1307
1212,9.67E+14,82.938,25.267,F15200203201449.WB.OIS.vis.tif,20,1212,F152002,3,20,1449
1212,9.67E+14,82.938,25.267,F15200203201631.WB.OIS.vis.tif,255,1212,F152002,3,20,1631
1212,9.67E+14,82.938,25.267,F15200203211252.WB.OIS.vis.tif,255,1212,F152002,3,21,1252
1212,9.67E+14,82.938,25.267,F15200203211434.WB.OIS.vis.tif,13,1212,F152002,3,21,1434
1212,9.67E+14,82.938,25.267,F15200203211616.WB.OIS.vis.tif,255,1212,F152002,3,21,1616
1212,9.67E+14,82.938,25.267,F15200203221419.WB.OIS.vis.tif,7,1212,F152002,3,22,1419
1212,9.67E+14,82.938,25.267,F15200203221601.WB.OIS.vis.tif,19,1212,F152002,3,22,1601
1212,9.67E+14,82.938,25.267,F15200203231404.WB.OIS.vis.tif,255,1212,F152002,3,23,1404
1212,9.67E+14,82.938,25.267,F15200203231546.WB.OIS.vis.tif,18,1212,F152002,3,23,1546
1212,9.67E+14,82.938,25.267,F15200203241349.WB.OIS.vis.tif,255,1212,F152002,3,24,1349
1212,9.67E+14,82.938,25.267,F15200203241531.WB.OIS.vis.tif,18,1212,F152002,3,24,1531
1212,9.67E+14,82.938,25.267,F15200203241712.WB.OIS.vis.tif,255,1212,F152002,3,24,1712
1212,9.67E+14,82.938,25.267,F15200203251334.WB.OIS.vis.tif,255,1212,F152002,3,25,1334
1212,9.67E+14,82.938,25.267,F15200203251515.WB.OIS.vis.tif,12,1212,F152002,3,25,1515
1212,9.67E+14,82.938,25.267,F15200203251657.WB.OIS.vis.tif,255,1212,F152002,3,25,1657
1212,9.67E+14,82.938,25.267,F15200203261319.WB.OIS.vis.tif,255,1212,F152002,3,26,1319
1212,9.67E+14,82.938,25.267,F15200203261500.WB.OIS.vis.tif,8,1212,F152002,3,26,1500
1212,9.67E+14,82.938,25.267,F15200203261642.WB.OIS.vis.tif,255,1212,F152002,3,26,1642
1212,9.67E+14,82.938,25.267,F15200203271627.WB.OIS.vis.tif,255,1212,F152002,3,27,1627
1212,9.67E+14,82.938,25.267,F15200203281612.WB.OIS.vis.tif,23,1212,F152002,3,28,1612
1212,9.67E+14,82.938,25.267,F15200203291415.WB.OIS.vis.tif,10,1212,F152002,3,29,1415
1212,9.67E+14,82.938,25.267,F15200203291557.WB.OIS.vis.tif,12,1212,F152002,3,29,1557
1212,9.67E+14,82.938,25.267,F15200203301400.WB.OIS.vis.tif,255,1212,F152002,3,30,1400
1212,9.67E+14,82.938,25.267,F15200203301542.WB.OIS.vis.tif,18,1212,F152002,3,30,1542
1212,9.67E+14,82.938,25.267,F15200203301724.WB.OIS.vis.tif,255,1212,F152002,3,30,1724
1212,9.67E+14,82.938,25.267,F15200203311345.WB.OIS.vis.tif,255,1212,F152002,3,31,1345
1212,9.67E+14,82.938,25.267,F15200203311527.WB.OIS.vis.tif,16,1212,F152002,3,31,1527
1212,9.67E+14,82.938,25.267,F15200203311709.WB.OIS.vis.tif,255,1212,F152002,3,31,1709
1212,9.67E+14,82.938,25.267,F15200204011330.WB.OIS.vis.tif,255,1212,F152002,4,1,1330
1212,9.67E+14,82.938,25.267,F15200204011512.WB.OIS.vis.tif,12,1212,F152002,4,1,1512
1212,9.67E+14,82.938,25.267,F15200204011654.WB.OIS.vis.tif,255,1212,F152002,4,1,1654
1212,9.67E+14,82.938,25.267,F15200204021315.WB.OIS.vis.tif,255,1212,F152002,4,2,1315
1212,9.67E+14,82.938,25.267,F15200204021457.WB.OIS.vis.tif,28,1212,F152002,4,2,1457
1212,9.67E+14,82.938,25.267,F15200204021638.WB.OIS.vis.tif,255,1212,F152002,4,2,1638
1212,9.67E+14,82.938,25.267,F15200204031300.WB.OIS.vis.tif,255,1212,F152002,4,3,1300
1212,9.67E+14,82.938,25.267,F15200204031442.WB.OIS.vis.tif,18,1212,F152002,4,3,1442
1212,9.67E+14,82.938,25.267,F15200204031623.WB.OIS.vis.tif,255,1212,F152002,4,3,1623
1212,9.67E+14,82.938,25.267,F15200204041245.WB.OIS.vis.tif,255,1212,F152002,4,4,1245
1212,9.67E+14,82.938,25.267,F15200204041427.WB.OIS.vis.tif,22,1212,F152002,4,4,1427
1212,9.67E+14,82.938,25.267,F15200204041608.WB.OIS.vis.tif,45,1212,F152002,4,4,1608
1212,9.67E+14,82.938,25.267,F15200204051411.WB.OIS.vis.tif,24,1212,F152002,4,5,1411
1212,9.67E+14,82.938,25.267,F15200204051553.WB.OIS.vis.tif,40,1212,F152002,4,5,1553
1212,9.67E+14,82.938,25.267,F15200204061356.WB.OIS.vis.tif,255,1212,F152002,4,6,1356
1212,9.67E+14,82.938,25.267,F15200204061538.WB.OIS.vis.tif,30,1212,F152002,4,6,1538
1212,9.67E+14,82.938,25.267,F15200204061720.WB.OIS.vis.tif,255,1212,F152002,4,6,1720
1212,9.67E+14,82.938,25.267,F15200204071341.WB.OIS.vis.tif,255,1212,F152002,4,7,1341
1212,9.67E+14,82.938,25.267,F15200204071523.WB.OIS.vis.tif,16,1212,F152002,4,7,1523
1212,9.67E+14,82.938,25.267,F15200204071705.WB.OIS.vis.tif,255,1212,F152002,4,7,1705
1212,9.67E+14,82.938,25.267,F15200204081326.WB.OIS.vis.tif,255,1212,F152002,4,8,1326
1212,9.67E+14,82.938,25.267,F15200204081508.WB.OIS.vis.tif,31,1212,F152002,4,8,1508
1212,9.67E+14,82.938,25.267,F15200204081650.WB.OIS.vis.tif,255,1212,F152002,4,8,1650
1212,9.67E+14,82.938,25.267,F15200204091311.WB.OIS.vis.tif,255,1212,F152002,4,9,1311
1212,9.67E+14,82.938,25.267,F15200204091453.WB.OIS.vis.tif,49,1212,F152002,4,9,1453
1212,9.67E+14,82.938,25.267,F15200204091635.WB.OIS.vis.tif,255,1212,F152002,4,9,1635
1212,9.67E+14,82.938,25.267,F15200204101256.WB.OIS.vis.tif,255,1212,F152002,4,10,1256
1212,9.67E+14,82.938,25.267,F15200204101438.WB.OIS.vis.tif,53,1212,F152002,4,10,1438
1212,9.67E+14,82.938,25.267,F15200204101620.WB.OIS.vis.tif,255,1212,F152002,4,10,1620
1212,9.67E+14,82.938,25.267,F15200204111241.WB.OIS.vis.tif,255,1212,F152002,4,11,1241
1212,9.67E+14,82.938,25.267,F15200204111423.WB.OIS.vis.tif,36,1212,F152002,4,11,1423
1212,9.67E+14,82.938,25.267,F15200204111605.WB.OIS.vis.tif,63,1212,F152002,4,11,1605
1212,9.67E+14,82.938,25.267,F15200204121408.WB.OIS.vis.tif,22,1212,F152002,4,12,1408
1212,9.67E+14,82.938,25.267,F15200204121549.WB.OIS.vis.tif,63,1212,F152002,4,12,1549
1212,9.67E+14,82.938,25.267,F15200204131353.WB.OIS.vis.tif,255,1212,F152002,4,13,1353
1212,9.67E+14,82.938,25.267,F15200204131534.WB.OIS.vis.tif,19,1212,F152002,4,13,1534
1212,9.67E+14,82.938,25.267,F15200204131716.WB.OIS.vis.tif,255,1212,F152002,4,13,1716
1212,9.67E+14,82.938,25.267,F15200204141338.WB.OIS.vis.tif,255,1212,F152002,4,14,1338
1212,9.67E+14,82.938,25.267,F15200204141519.WB.OIS.vis.tif,20,1212,F152002,4,14,1519
1212,9.67E+14,82.938,25.267,F15200204141701.WB.OIS.vis.tif,255,1212,F152002,4,14,1701
1212,9.67E+14,82.938,25.267,F15200204151322.WB.OIS.vis.tif,255,1212,F152002,4,15,1322
1212,9.67E+14,82.938,25.267,F15200204151504.WB.OIS.vis.tif,30,1212,F152002,4,15,1504
1212,9.67E+14,82.938,25.267,F15200204151646.WB.OIS.vis.tif,255,1212,F152002,4,15,1646
1212,9.67E+14,82.938,25.267,F15200204161307.WB.OIS.vis.tif,255,1212,F152002,4,16,1307
1212,9.67E+14,82.938,25.267,F15200204161449.WB.OIS.vis.tif,27,1212,F152002,4,16,1449
1212,9.67E+14,82.938,25.267,F15200204161631.WB.OIS.vis.tif,255,1212,F152002,4,16,1631
1212,9.67E+14,82.938,25.267,F15200204171252.WB.OIS.vis.tif,255,1212,F152002,4,17,1252
1212,9.67E+14,82.938,25.267,F15200204171434.WB.OIS.vis.tif,15,1212,F152002,4,17,1434
1212,9.67E+14,82.938,25.267,F15200204171616.WB.OIS.vis.tif,255,1212,F152002,4,17,1616
1212,9.67E+14,82.938,25.267,F15200204181419.WB.OIS.vis.tif,14,1212,F152002,4,18,1419
1212,9.67E+14,82.938,25.267,F15200204181601.WB.OIS.vis.tif,43,1212,F152002,4,18,1601
1212,9.67E+14,82.938,25.267,F15200204191404.WB.OIS.vis.tif,12,1212,F152002,4,19,1404
1212,9.67E+14,82.938,25.267,F15200204191546.WB.OIS.vis.tif,36,1212,F152002,4,19,1546
1212,9.67E+14,82.938,25.267,F15200204201349.WB.OIS.vis.tif,255,1212,F152002,4,20,1349
1212,9.67E+14,82.938,25.267,F15200204201531.WB.OIS.vis.tif,18,1212,F152002,4,20,1531
1212,9.67E+14,82.938,25.267,F15200204201712.WB.OIS.vis.tif,255,1212,F152002,4,20,1712
1212,9.67E+14,82.938,25.267,F15200204211334.WB.OIS.vis.tif,255,1212,F152002,4,21,1334
1212,9.67E+14,82.938,25.267,F15200204211516.WB.OIS.vis.tif,6,1212,F152002,4,21,1516
1212,9.67E+14,82.938,25.267,F15200204211657.WB.OIS.vis.tif,255,1212,F152002,4,21,1657
1212,9.67E+14,82.938,25.267,F15200204221319.WB.OIS.vis.tif,255,1212,F152002,4,22,1319
1212,9.67E+14,82.938,25.267,F15200204221500.WB.OIS.vis.tif,12,1212,F152002,4,22,1500
1212,9.67E+14,82.938,25.267,F15200204221642.WB.OIS.vis.tif,255,1212,F152002,4,22,1642
1212,9.67E+14,82.938,25.267,F15200204231304.WB.OIS.vis.tif,255,1212,F152002,4,23,1304
1212,9.67E+14,82.938,25.267,F15200204231445.WB.OIS.vis.tif,9,1212,F152002,4,23,1445
1212,9.67E+14,82.938,25.267,F15200204231627.WB.OIS.vis.tif,255,1212,F152002,4,23,1627
1212,9.67E+14,82.938,25.267,F15200204241248.WB.OIS.vis.tif,255,1212,F152002,4,24,1248
1212,9.67E+14,82.938,25.267,F15200204241430.WB.OIS.vis.tif,6,1212,F152002,4,24,1430
1212,9.67E+14,82.938,25.267,F15200204241612.WB.OIS.vis.tif,255,1212,F152002,4,24,1612
1212,9.67E+14,82.938,25.267,F15200204251415.WB.OIS.vis.tif,9,1212,F152002,4,25,1415
1212,9.67E+14,82.938,25.267,F15200204251557.WB.OIS.vis.tif,15,1212,F152002,4,25,1557
1212,9.67E+14,82.938,25.267,F15200204261400.WB.OIS.vis.tif,255,1212,F152002,4,26,1400
1212,9.67E+14,82.938,25.267,F15200204261542.WB.OIS.vis.tif,9,1212,F152002,4,26,1542
1212,9.67E+14,82.938,25.267,F15200204271345.WB.OIS.vis.tif,255,1212,F152002,4,27,1345
1212,9.67E+14,82.938,25.267,F15200204271527.WB.OIS.vis.tif,11,1212,F152002,4,27,1527
1212,9.67E+14,82.938,25.267,F15200204271709.WB.OIS.vis.tif,255,1212,F152002,4,27,1709
1212,9.67E+14,82.938,25.267,F15200204281330.WB.OIS.vis.tif,255,1212,F152002,4,28,1330
1212,9.67E+14,82.938,25.267,F15200204281512.WB.OIS.vis.tif,25,1212,F152002,4,28,1512
1212,9.67E+14,82.938,25.267,F15200204281653.WB.OIS.vis.tif,255,1212,F152002,4,28,1653
1212,9.67E+14,82.938,25.267,F15200204291315.WB.OIS.vis.tif,255,1212,F152002,4,29,1315
1212,9.67E+14,82.938,25.267,F15200204291457.WB.OIS.vis.tif,19,1212,F152002,4,29,1457
1212,9.67E+14,82.938,25.267,F15200204291638.WB.OIS.vis.tif,255,1212,F152002,4,29,1638
1212,9.67E+14,82.938,25.267,F15200204301300.WB.OIS.vis.tif,255,1212,F152002,4,30,1300
1212,9.67E+14,82.938,25.267,F15200204301442.WB.OIS.vis.tif,40,1212,F152002,4,30,1442
1212,9.67E+14,82.938,25.267,F15200204301623.WB.OIS.vis.tif,255,1212,F152002,4,30,1623
1212,9.67E+14,82.938,25.267,F15200205011245.WB.OIS.vis.tif,255,1212,F152002,5,1,1245
1212,9.67E+14,82.938,25.267,F15200205011426.WB.OIS.vis.tif,11,1212,F152002,5,1,1426
1212,9.67E+14,82.938,25.267,F15200205011608.WB.OIS.vis.tif,255,1212,F152002,5,1,1608
1212,9.67E+14,82.938,25.267,F15200205021411.WB.OIS.vis.tif,22,1212,F152002,5,2,1411
1212,9.67E+14,82.938,25.267,F15200205021553.WB.OIS.vis.tif,54,1212,F152002,5,2,1553
1212,9.67E+14,82.938,25.267,F15200205031356.WB.OIS.vis.tif,255,1212,F152002,5,3,1356
1212,9.67E+14,82.938,25.267,F15200205031538.WB.OIS.vis.tif,41,1212,F152002,5,3,1538
1212,9.67E+14,82.938,25.267,F15200205031720.WB.OIS.vis.tif,255,1212,F152002,5,3,1720
1212,9.67E+14,82.938,25.267,F15200205041341.WB.OIS.vis.tif,255,1212,F152002,5,4,1341
1212,9.67E+14,82.938,25.267,F15200205041523.WB.OIS.vis.tif,44,1212,F152002,5,4,1523
1212,9.67E+14,82.938,25.267,F15200205041705.WB.OIS.vis.tif,255,1212,F152002,5,4,1705
1212,9.67E+14,82.938,25.267,F15200205051326.WB.OIS.vis.tif,255,1212,F152002,5,5,1326
1212,9.67E+14,82.938,25.267,F15200205051508.WB.OIS.vis.tif,13,1212,F152002,5,5,1508
1212,9.67E+14,82.938,25.267,F15200205051650.WB.OIS.vis.tif,255,1212,F152002,5,5,1650
1212,9.67E+14,82.938,25.267,F15200205061311.WB.OIS.vis.tif,255,1212,F152002,5,6,1311
1212,9.67E+14,82.938,25.267,F15200205061453.WB.OIS.vis.tif,16,1212,F152002,5,6,1453
1212,9.67E+14,82.938,25.267,F15200205061635.WB.OIS.vis.tif,255,1212,F152002,5,6,1635
1212,9.67E+14,82.938,25.267,F15200205071256.WB.OIS.vis.tif,255,1212,F152002,5,7,1256
1212,9.67E+14,82.938,25.267,F15200205071438.WB.OIS.vis.tif,47,1212,F152002,5,7,1438
1212,9.67E+14,82.938,25.267,F15200205071620.WB.OIS.vis.tif,255,1212,F152002,5,7,1620
1212,9.67E+14,82.938,25.267,F15200205081241.WB.OIS.vis.tif,255,1212,F152002,5,8,1241
1212,9.67E+14,82.938,25.267,F15200205081423.WB.OIS.vis.tif,13,1212,F152002,5,8,1423
1212,9.67E+14,82.938,25.267,F15200205081604.WB.OIS.vis.tif,63,1212,F152002,5,8,1604
1212,9.67E+14,82.938,25.267,F15200205091408.WB.OIS.vis.tif,26,1212,F152002,5,9,1408
1212,9.67E+14,82.938,25.267,F15200205091549.WB.OIS.vis.tif,38,1212,F152002,5,9,1549
1212,9.67E+14,82.938,25.267,F15200205101352.WB.OIS.vis.tif,255,1212,F152002,5,10,1352
1212,9.67E+14,82.938,25.267,F15200205101534.WB.OIS.vis.tif,37,1212,F152002,5,10,1534
1212,9.67E+14,82.938,25.267,F15200205101716.WB.OIS.vis.tif,255,1212,F152002,5,10,1716
1212,9.67E+14,82.938,25.267,F15200205111337.WB.OIS.vis.tif,255,1212,F152002,5,11,1337
1212,9.67E+14,82.938,25.267,F15200205111519.WB.OIS.vis.tif,34,1212,F152002,5,11,1519
1212,9.67E+14,82.938,25.267,F15200205111701.WB.OIS.vis.tif,255,1212,F152002,5,11,1701
1212,9.67E+14,82.938,25.267,F15200205121322.WB.OIS.vis.tif,255,1212,F152002,5,12,1322
1212,9.67E+14,82.938,25.267,F15200205121504.WB.OIS.vis.tif,24,1212,F152002,5,12,1504
1212,9.67E+14,82.938,25.267,F15200205121646.WB.OIS.vis.tif,255,1212,F152002,5,12,1646
1212,9.67E+14,82.938,25.267,F15200205131307.WB.OIS.vis.tif,255,1212,F152002,5,13,1307
1212,9.67E+14,82.938,25.267,F15200205131449.WB.OIS.vis.tif,42,1212,F152002,5,13,1449
1212,9.67E+14,82.938,25.267,F15200205131631.WB.OIS.vis.tif,255,1212,F152002,5,13,1631
1212,9.67E+14,82.938,25.267,F15200205141252.WB.OIS.vis.tif,255,1212,F152002,5,14,1252
1212,9.67E+14,82.938,25.267,F15200205141434.WB.OIS.vis.tif,37,1212,F152002,5,14,1434
1212,9.67E+14,82.938,25.267,F15200205141616.WB.OIS.vis.tif,255,1212,F152002,5,14,1616
1212,9.67E+14,82.938,25.267,F15200205151237.WB.OIS.vis.tif,255,1212,F152002,5,15,1237
1212,9.67E+14,82.938,25.267,F15200205151601.WB.OIS.vis.tif,63,1212,F152002,5,15,1601
1212,9.67E+14,82.938,25.267,F15200205161404.WB.OIS.vis.tif,24,1212,F152002,5,16,1404
1212,9.67E+14,82.938,25.267,F15200205161546.WB.OIS.vis.tif,61,1212,F152002,5,16,1546
1212,9.67E+14,82.938,25.267,F15200205171349.WB.OIS.vis.tif,255,1212,F152002,5,17,1349
1212,9.67E+14,82.938,25.267,F15200205171530.WB.OIS.vis.tif,14,1212,F152002,5,17,1530
1212,9.67E+14,82.938,25.267,F15200205171712.WB.OIS.vis.tif,255,1212,F152002,5,17,1712
1212,9.67E+14,82.938,25.267,F15200205181334.WB.OIS.vis.tif,255,1212,F152002,5,18,1334
1212,9.67E+14,82.938,25.267,F15200205181515.WB.OIS.vis.tif,10,1212,F152002,5,18,1515
1212,9.67E+14,82.938,25.267,F15200205181657.WB.OIS.vis.tif,255,1212,F152002,5,18,1657
1212,9.67E+14,82.938,25.267,F15200205191319.WB.OIS.vis.tif,255,1212,F152002,5,19,1319
1212,9.67E+14,82.938,25.267,F15200205191500.WB.OIS.vis.tif,10,1212,F152002,5,19,1500
1212,9.67E+14,82.938,25.267,F15200205191642.WB.OIS.vis.tif,255,1212,F152002,5,19,1642
1212,9.67E+14,82.938,25.267,F15200205201303.WB.OIS.vis.tif,255,1212,F152002,5,20,1303
1212,9.67E+14,82.938,25.267,F15200205201445.WB.OIS.vis.tif,23,1212,F152002,5,20,1445
1212,9.67E+14,82.938,25.267,F15200205201627.WB.OIS.vis.tif,255,1212,F152002,5,20,1627
1212,9.67E+14,82.938,25.267,F15200205211248.WB.OIS.vis.tif,255,1212,F152002,5,21,1248
1212,9.67E+14,82.938,25.267,F15200205211430.WB.OIS.vis.tif,14,1212,F152002,5,21,1430
1212,9.67E+14,82.938,25.267,F15200205211612.WB.OIS.vis.tif,255,1212,F152002,5,21,1612
1212,9.67E+14,82.938,25.267,F15200205221415.WB.OIS.vis.tif,21,1212,F152002,5,22,1415
1212,9.67E+14,82.938,25.267,F15200205221557.WB.OIS.vis.tif,21,1212,F152002,5,22,1557
1212,9.67E+14,82.938,25.267,F15200205231400.WB.OIS.vis.tif,63,1212,F152002,5,23,1400
1212,9.67E+14,82.938,25.267,F15200205231542.WB.OIS.vis.tif,16,1212,F152002,5,23,1542
1212,9.67E+14,82.938,25.267,F15200205241345.WB.OIS.vis.tif,255,1212,F152002,5,24,1345
1212,9.67E+14,82.938,25.267,F15200205241527.WB.OIS.vis.tif,13,1212,F152002,5,24,1527
1212,9.67E+14,82.938,25.267,F15200205241709.WB.OIS.vis.tif,255,1212,F152002,5,24,1709
1212,9.67E+14,82.938,25.267,F15200205251330.WB.OIS.vis.tif,255,1212,F152002,5,25,1330
1212,9.67E+14,82.938,25.267,F15200205251512.WB.OIS.vis.tif,15,1212,F152002,5,25,1512
1212,9.67E+14,82.938,25.267,F15200205251653.WB.OIS.vis.tif,255,1212,F152002,5,25,1653
1212,9.67E+14,82.938,25.267,F15200205261315.WB.OIS.vis.tif,255,1212,F152002,5,26,1315
1212,9.67E+14,82.938,25.267,F15200205261457.WB.OIS.vis.tif,11,1212,F152002,5,26,1457
1212,9.67E+14,82.938,25.267,F15200205261638.WB.OIS.vis.tif,255,1212,F152002,5,26,1638
1212,9.67E+14,82.938,25.267,F15200205271300.WB.OIS.vis.tif,255,1212,F152002,5,27,1300
1212,9.67E+14,82.938,25.267,F15200205271441.WB.OIS.vis.tif,22,1212,F152002,5,27,1441
1212,9.67E+14,82.938,25.267,F15200205271623.WB.OIS.vis.tif,255,1212,F152002,5,27,1623
1212,9.67E+14,82.938,25.267,F15200205281245.WB.OIS.vis.tif,255,1212,F152002,5,28,1245
1212,9.67E+14,82.938,25.267,F15200205281426.WB.OIS.vis.tif,63,1212,F152002,5,28,1426
1212,9.67E+14,82.938,25.267,F15200205281608.WB.OIS.vis.tif,255,1212,F152002,5,28,1608
1212,9.67E+14,82.938,25.267,F15200205291411.WB.OIS.vis.tif,63,1212,F152002,5,29,1411
1212,9.67E+14,82.938,25.267,F15200205291553.WB.OIS.vis.tif,59,1212,F152002,5,29,1553
1212,9.67E+14,82.938,25.267,F15200205301356.WB.OIS.vis.tif,255,1212,F152002,5,30,1356
1212,9.67E+14,82.938,25.267,F15200205301538.WB.OIS.vis.tif,53,1212,F152002,5,30,1538
1212,9.67E+14,82.938,25.267,F15200205311341.WB.OIS.vis.tif,255,1212,F152002,5,31,1341
1212,9.67E+14,82.938,25.267,F15200205311523.WB.OIS.vis.tif,25,1212,F152002,5,31,1523
1212,9.67E+14,82.938,25.267,F15200205311705.WB.OIS.vis.tif,255,1212,F152002,5,31,1705
1212,9.67E+14,82.938,25.267,F15200206011326.WB.OIS.vis.tif,255,1212,F152002,6,1,1326
1212,9.67E+14,82.938,25.267,F15200206011508.WB.OIS.vis.tif,16,1212,F152002,6,1,1508
1212,9.67E+14,82.938,25.267,F15200206011650.WB.OIS.vis.tif,255,1212,F152002,6,1,1650
1212,9.67E+14,82.938,25.267,F15200206021311.WB.OIS.vis.tif,255,1212,F152002,6,2,1311
1212,9.67E+14,82.938,25.267,F15200206021453.WB.OIS.vis.tif,57,1212,F152002,6,2,1453
1212,9.67E+14,82.938,25.267,F15200206021635.WB.OIS.vis.tif,255,1212,F152002,6,2,1635
1212,9.67E+14,82.938,25.267,F15200206031256.WB.OIS.vis.tif,255,1212,F152002,6,3,1256
1212,9.67E+14,82.938,25.267,F15200206031438.WB.OIS.vis.tif,63,1212,F152002,6,3,1438
1212,9.67E+14,82.938,25.267,F15200206031620.WB.OIS.vis.tif,255,1212,F152002,6,3,1620
